YearMonth,StockCode,Description,SalesVolume,TotalSales
2011-06,22930,"BAKING MOULD HEART MILK CHOCOLATE",1,2.55
2011-06,22931,"BAKING MOULD HEART WHITE CHOCOLATE",1,2.55
2011-06,23086,"ZINC  STAR T-LIGHT HOLDER ",3,3.75
2011-06,23152,"IVORY SWEETHEART WIRE LETTER RACK ",3,11.25
2011-06,23483,"HANGING  BUTTERFLY T-LIGHT HOLDER",18,22.50
2011-06,23490,"T-LIGHT HOLDER HANGING LOVE BIRD",5,18.75
2011-06,23494,"VINTAGE DOILY DELUXE SEWING KIT ",16,95.20
2011-06,84580,"MOUSE TOY WITH PINK T-SHIRT",6,22.50
2011-06,85185B,"PINK HORSE SOCK PUPPET KIT",1,2.95
2011-06,21704,"BAG 250g SWIRLY MARBLES",42,35.70
2011-06,22385,"JUMBO BAG SPACEBOY DESIGN",24,44.12
2011-06,22492,"MINI PAINT SET VINTAGE ",36,23.40
2011-06,23119,"PACK OF 6 LARGE FRUIT STRAWS ",12,7.44
2011-06,23122,"PARTY CHARMS 50 PIECES",12,9.96
2011-06,23123,"COCKTAIL SWORDS 50 PIECES",12,9.96
2011-06,23316,"RED REFECTORY CLOCK ",8,79.60
2011-06,23317,"BLUE REFECTORY CLOCK ",8,79.60
2011-06,23303,"SET 4 PICNIC CUTLERY FONDANT",12,23.40
2011-06,23304,"SET 4 PICNIC CUTLERY CHERRY ",12,23.40
2011-06,23305,"SET 4 PICNIC CUTLERY BLUEBERRY",12,23.40
2011-06,10124A,"SPOTS ON RED BOOKCOVER TAPE",4,1.68
2011-06,10124G,"ARMY CAMO BOOKCOVER TAPE",4,1.68
2011-06,21194,"PINK  HONEYCOMB PAPER FAN",2,1.30
2011-06,21209,"MULTICOLOUR HONEYCOMB FAN",6,2.34
2011-06,21382,"SET/4 SPRING FLOWER DECORATION",2,1.50
2011-06,21441,"BLUE BIRDHOUSE DECORATION",3,2.55
2011-06,21442,"GREEN BIRDHOUSE DECORATION",3,2.55
2011-06,21619,"4 VANILLA BOTANICAL CANDLES",20,25.00
2011-06,22068,"BLACK PIRATE TREASURE CHEST",2,3.30
2011-06,22161,"HEART DECORATION RUSTIC HANGING ",20,3.80
2011-06,22186,"RED STAR CARD HOLDER",4,7.80
2011-06,22187,"GREEN CHRISTMAS TREE CARD HOLDER",16,31.20
2011-06,22265,"EASTER DECORATION NATURAL CHICK",8,5.20
2011-06,22338,"STAR DECORATION PAINTED ZINC ",43,8.17
2011-06,22435,"SET OF 9 HEART SHAPED BALLOONS",3,3.75
2011-06,22436,"12 COLOURED PARTY BALLOONS",45,29.25
2011-06,22437,"SET OF 9 BLACK SKULL BALLOONS",6,5.10
2011-06,22859,"EASTER TIN BUNNY BOUQUET",1,1.65
2011-06,23496,"PANTRY KITCHEN THERMOMETER ",5,6.25
2011-06,23551,"PACK OF 12 PAISLEY PARK TISSUES ",24,9.36
2011-06,47351B,"BLUE  VOILE LAMPSHADE",4,11.80
2011-06,47504K,"ENGLISH ROSE GARDEN SECATEURS",2,1.58
2011-06,72122,"COFFEE SCENT PILLAR CANDLE",4,3.80
2011-06,84970S,"HANGING HEART ZINC T-LIGHT HOLDER",9,7.65
2011-06,85015,"SET OF 12  VINTAGE POSTCARD SET",5,3.25
2011-06,85184C,"SET 4 VALENTINE DECOUPAGE HEART BOX",1,2.95
2011-06,21108,"FAIRY CAKE FLANNEL ASSORTED COLOUR",45,35.55
2011-06,21430,"SET/3 RED GINGHAM ROSE STORAGE BOX",6,22.50
2011-06,22163,"HEART STRING MEMO HOLDER HANGING",24,18.96
2011-06,22319,"HAIRCLIPS FORTIES FABRIC ASSORTED",12,7.80
2011-06,22325,"MOBILE VINTAGE HEARTS ",3,14.85
2011-06,22340,"NOEL GARLAND PAINTED ZINC ",24,9.36
2011-06,22420,"LIPSTICK PEN BABY PINK",14,5.88
2011-06,22467,"GUMBALL COAT RACK",8,20.40
2011-06,22539,"MINI JIGSAW DOLLY GIRL",24,10.08
2011-06,22952,"60 CAKE CASES VINTAGE CHRISTMAS",80,44.00
2011-06,22969,"HOMEMADE JAM SCENTED CANDLES",132,172.20
2011-06,23108,"SET OF 10 LED DOLLY LIGHTS",11,68.75
2011-06,72741,"GRAND CHOCOLATECANDLE",90,116.10
2011-06,85172,"HYACINTH BULB T-LIGHT CANDLES",32,13.44
2011-06,85230B,"CINNAMON SCENTED VOTIVE CANDLE",24,6.96
2011-06,85230G,"ORANGE VOTIVE CANDLE",24,6.96
2011-06,21390,"FILIGRIS HEART WITH BUTTERFLY",12,15.00
2011-06,22156,"HEART DECORATION WITH PEARLS ",15,12.75
2011-06,22227,"HANGING HEART MIRROR DECORATION ",6,3.90
2011-06,22341,"LOVE GARLAND PAINTED ZINC ",3,4.95
2011-06,22487,"WHITE WOOD GARDEN PLANT LADDER",3,29.85
2011-06,22588,"CARD HOLDER GINGHAM HEART",3,8.67
2011-06,22597,"MUSICAL ZINC HEART DECORATION ",22,6.38
2011-06,23061,"VINTAGE EMBOSSED HEART",6,7.50
2011-06,23106,"ZINC HEARTS PLANT POT HOLDER",2,5.78
2011-06,23107,"WHITE HEARTS WIRE PLANT POT HOLDER",2,5.78
2011-06,23138,"SINGLE WIRE HOOK IVORY HEART",15,21.75
2011-06,84755,"COLOUR GLASS T-LIGHT HOLDER HANGING",8,5.20
2011-06,85061W,"WHITE JEWELLED HEART DECORATION",19,16.15
2011-06,21166,"COOK WITH WINE METAL SIGN ",20,41.60
2011-06,23331,"DECORATIVE WICKER HEART SMALL",14,8.82
2011-06,23426,"METAL SIGN DROP YOUR PANTS",16,46.24
2011-06,72598,"SET/12 TAPER CANDLES",4,3.40
2011-06,72800B," 4 PURPLE FLOCK DINNER CANDLES",4,10.20
2011-06,72800C,"4 PINK DINNER CANDLE SILVER FLOCK",4,10.20
2011-06,72800D,"4 BLUE DINNER CANDLES SILVER FLOCK",4,10.20
2011-06,84406B,"CREAM CUPID HEARTS COAT HANGER",18,74.70
2011-06,85038,"6 CHOCOLATE LOVE HEART T-LIGHTS",78,145.80
2011-06,22770,"MIRROR CORNICE",1,14.95
2011-06,23102,"SILVER HEARTS TABLE DECORATION",6,4.98
2011-06,23157,"SET OF 6 NATIVITY MAGNETS ",16,33.28
2011-06,23328,"SET 6 SCHOOL MILK BOTTLES IN CRATE",2,7.50
2011-06,22807,"SET OF 6 T-LIGHTS TOADSTOOLS",6,17.70
2011-06,21411,"GINGHAM HEART  DOORSTOP RED",15,63.75
2011-06,21822,"GLITTER CHRISTMAS TREE WITH BELLS",12,9.48
2011-06,21823,"PAINTED METAL HEART WITH HOLLY BELL",1,0.39
2011-06,21936,"RED RETROSPOT PICNIC BAG",2,5.90
2011-06,22571,"ROCKING HORSE RED CHRISTMAS ",4,3.40
2011-06,23129,"HEART SHAPED HOLLY WREATH",12,49.80
2011-06,85232D,"SET/3 DECOUPAGE STACKING TINS",3,14.85
2011-06,84077,"WORLD WAR 2 GLIDERS ASSTD DESIGNS",96,27.84
2011-06,84078A,"SET/4 WHITE RETRO STORAGE CUBES ",1,39.95
2011-06,23171,"REGENCY TEA PLATE GREEN ",62,92.70
2011-06,20969,"RED FLORAL FELTCRAFT SHOULDER BAG",12,45.00
2011-06,22568,"FELTCRAFT CUSHION OWL",17,63.75
2011-06,22959,"WRAP CHRISTMAS VILLAGE",50,21.00
2011-06,23545,"WRAP RED VINTAGE DOILY",25,10.50
2011-06,16235,"RECYCLED PENCIL WITH RABBIT ERASER",10,2.10
2011-06,20755,"BLUE PAISLEY POCKET BOOK",4,3.40
2011-06,20757,"RED DAISY POCKET BOOK ",3,2.55
2011-06,20758,"ABSTRACT CIRCLES POCKET BOOK",2,1.70
2011-06,20996,"JAZZ HEARTS ADDRESS BOOK",4,0.76
2011-06,21147,"JINGLE BELLS TREE DECORATION",4,8.40
2011-06,21258,"VICTORIAN SEWING BOX LARGE",1,12.75
2011-06,21351,"CINAMMON & ORANGE WREATH",2,13.50
2011-06,21415,"CLAM SHELL SMALL ",2,4.20
2011-06,21621,"VINTAGE UNION JACK BUNTING",2,17.00
2011-06,21705,"BAG 500g SWIRLY MARBLES",4,6.60
2011-06,21980,"PACK OF 12 RED RETROSPOT TISSUES ",35,13.65
2011-06,21983,"PACK OF 12 BLUE PAISLEY TISSUES ",12,4.68
2011-06,21984,"PACK OF 12 PINK PAISLEY TISSUES ",18,7.02
2011-06,21986,"PACK OF 12 PINK POLKADOT TISSUES",18,7.02
2011-06,22098,"BOUDOIR SQUARE TISSUE BOX",12,4.68
2011-06,22118,"JOY WOODEN BLOCK LETTERS",2,9.90
2011-06,22119,"PEACE WOODEN BLOCK LETTERS",1,6.95
2011-06,22152,"PLACE SETTING WHITE STAR",24,10.08
2011-06,22278,"OVERNIGHT BAG VINTAGE ROSE PAISLEY",2,9.90
2011-06,22285,"HANGING HEN ON NEST DECORATION",4,6.60
2011-06,22292,"HANGING CHICK  YELLOW DECORATION",4,5.80
2011-06,22293,"HANGING CHICK GREEN DECORATION",4,5.80
2011-06,22359,"GLASS JAR KINGS CHOICE",3,8.85
2011-06,22360,"GLASS JAR ENGLISH CONFECTIONERY",1,2.95
2011-06,22361,"GLASS JAR DAISY FRESH COTTON WOOL",8,23.60
2011-06,22456,"NATURAL SLATE CHALKBOARD LARGE ",1,4.95
2011-06,22614,"PACK OF 12 SPACEBOY TISSUES",13,5.07
2011-06,22634,"CHILDS BREAKFAST SET SPACEBOY ",1,9.95
2011-06,22667,"RECIPE BOX RETROSPOT ",12,35.40
2011-06,22698,"PINK REGENCY TEACUP AND SAUCER",10,29.50
2011-06,22699,"ROSES REGENCY TEACUP AND SAUCER ",4,11.80
2011-06,22800,"ANTIQUE TALL SWIRLGLASS TRINKET POT",2,7.50
2011-06,22831,"WHITE BROCANTE SOAP DISH",2,5.90
2011-06,22845,"VINTAGE CREAM CAT FOOD CONTAINER",1,6.35
2011-06,23013,"GLASS APOTHECARY BOTTLE TONIC",4,15.80
2011-06,23014,"GLASS APOTHECARY BOTTLE ELIXIR",4,15.80
2011-06,23033,"DRAWER KNOB CERAMIC RED",2,2.90
2011-06,23087,"ZINC  HEART T-LIGHT HOLDER",4,5.00
2011-06,23096,"PETIT TRAY CHIC",19,31.35
2011-06,23131,"MISTLETOE HEART WREATH CREAM",4,16.60
2011-06,23132,"SMALL IVORY HEART WALL ORGANISER",2,11.50
2011-06,23143,"ZINC WIRE KITCHEN ORGANISER",1,10.40
2011-06,23162,"REGENCY TEA STRAINER",3,11.25
2011-06,23168,"CLASSIC CAFE SUGAR DISPENSER",16,20.00
2011-06,23170,"REGENCY TEA PLATE ROSES ",2,3.30
2011-06,23243,"SET OF TEA COFFEE SUGAR TINS PANTRY",4,19.80
2011-06,23297,"SET 40 HEART SHAPE PETIT FOUR CASES",4,6.60
2011-06,23306,"SET OF 36 PANTRY PAPER DOILIES",4,5.80
2011-06,23376,"PACK OF 12 VINTAGE CHRISTMAS TISSUE",24,9.36
2011-06,23380,"PACK OF 12 VINTAGE DOILY TISSUES",42,16.38
2011-06,23411," TRELLIS COAT RACK",1,4.95
2011-06,23479,"WIRE EGG BASKET ",1,7.85
2011-06,23501,"KEY RING BASEBALL BOOT UNION JACK",48,60.00
2011-06,47590A,"BLUE HAPPY BIRTHDAY BUNTING",3,16.35
2011-06,47590B,"PINK HAPPY BIRTHDAY BUNTING",3,16.35
2011-06,79066K,"RETRO MOD TRAY",1,0.85
2011-06,82552,"WASHROOM METAL SIGN",7,10.15
2011-06,82578,"KITCHEN METAL SIGN",2,1.10
2011-06,82580,"BATHROOM METAL SIGN",6,3.30
2011-06,84692,"BOX OF 24 COCKTAIL PARASOLS",10,4.20
2011-06,85152,"HAND OVER THE CHOCOLATE   SIGN ",3,6.30
2011-06,20839,"FRENCH PAISLEY CUSHION COVER ",18,15.30
2011-06,21155,"RED RETROSPOT PEG BAG",2,5.10
2011-06,21158,"MOODY GIRL DOOR HANGER ",10,3.90
2011-06,21615,"4 LAVENDER BOTANICAL DINNER CANDLES",16,20.00
2011-06,22342,"HOME GARLAND PAINTED ZINC ",3,2.25
2011-06,22400,"MAGNETS PACK OF 4 HOME SWEET HOME",13,5.07
2011-06,22402,"MAGNETS PACK OF 4 VINTAGE COLLAGE",16,6.24
2011-06,22763,"KEY CABINET MA CAMPAGNE",1,9.95
2011-06,22792,"FLUTED ANTIQUE CANDLE HOLDER",2,1.70
2011-06,23012,"GLASS APOTHECARY BOTTLE PERFUME",3,11.85
2011-06,23067,"HANGING ENGRAVED METAL HEART",4,16.60
2011-06,23148,"MINIATURE ANTIQUE ROSE HOOK IVORY",18,14.94
2011-06,23184,"BULL DOG BOTTLE OPENER",39,164.25
2011-06,23185,"FRENCH STYLE STORAGE JAR JAM",6,1.74
2011-06,23334,"IVORY WICKER HEART SMALL",3,1.89
2011-06,23414,"ZINC BOX SIGN HOME",3,29.85
2011-06,23418,"LAVENDER TOILETTE BOTTLE",2,4.16
2011-06,23419,"HOME SWEET HOME BOTTLE ",1,2.08
2011-06,23425,"STORAGE TIN HOME SWEET HOME",2,4.98
2011-06,35004B,"SET OF 3 BLACK FLYING DUCKS",2,10.90
2011-06,47566B,"TEA TIME PARTY BUNTING",2,9.90
2011-06,84508B,"STRIPES DESIGN TEDDY",1,2.55
2011-06,84926E,"FLOWERS TILE COASTER",12,3.48
2011-06,35961,"FOLKART ZINC HEART CHRISTMAS DEC",36,30.60
2011-06,17091J,"VANILLA INCENSE IN TIN",14,5.32
2011-06,22041,""RECORD FRAME 7"" SINGLE SIZE "",4,10.20
2011-06,22598,"CHRISTMAS MUSICAL ZINC TREE",2,0.58
2011-06,21115,"ROSE CARAVAN DOORSTOP",4,27.00
2011-06,21340,"CLASSIC METAL BIRDCAGE PLANT HOLDER",4,51.00
2011-06,22735,"RIBBON REEL SOCKS AND MITTENS",5,8.25
2011-06,22989,"SET 2 PANTRY DESIGN TEA TOWELS",11,35.75
2011-06,23451,"SQUARE MINI PORTRAIT FRAME",18,35.10
2011-06,23453,"OVAL  MINI PORTRAIT FRAME",22,42.90
2011-06,23536,"WALL ART VILLAGE SHOW ",3,17.85
2011-06,84969,"BOX OF 6 ASSORTED COLOUR TEASPOONS",4,17.00
2011-06,85062,"PEARL CRYSTAL PUMPKIN T-LIGHT HLDR",6,9.90
2011-06,85066,"CREAM SWEETHEART MINI CHEST",5,63.75
2011-06,22266,"EASTER DECORATION HANGING BUNNY",7,1.33
2011-06,22267,"EASTER DECORATION EGG BUNNY ",2,0.78
2011-06,22541,"MINI JIGSAW LEAP FROG",1,0.42
2011-06,22827,"RUSTIC  SEVENTEEN DRAWER SIDEBOARD",1,165.00
2011-06,21845,"DAIRY MAID STRIPE MUG",36,28.44
2011-06,21892,"TRADITIONAL WOODEN CATCH CUP GAME ",25,31.25
2011-06,21912,"VINTAGE SNAKES & LADDERS",4,15.00
2011-06,17084N,"FAIRY DREAMS INCENSE ",75,15.75
2011-06,17084R,"ASSORTED INCENSE PACK",144,30.24
2011-06,21167,"WHITE SAGE INCENSE",50,10.50
2011-06,21744,"SNOWFLAKE PORTABLE TABLE LIGHT ",7,20.65
2011-06,21908,"CHOCOLATE THIS WAY METAL SIGN",6,12.60
2011-06,22365,"DOORMAT RESPECTABLE HOUSE",10,70.80
2011-06,22366,"DOORMAT AIRMAIL ",10,70.80
2011-06,22692,"DOORMAT WELCOME TO OUR HOME",10,70.80
2011-06,22697,"GREEN REGENCY TEACUP AND SAUCER",14,41.30
2011-06,23146,"TRIPLE HOOK ANTIQUE IVORY ROSE",4,13.16
2011-06,23314,"VINTAGE CHRISTMAS TABLECLOTH",3,37.50
2011-06,23524,"WALL ART HORSE & PONY ",1,3.75
2011-06,75049L,"LARGE CIRCULAR MIRROR MOBILE",96,81.60
2011-06,85114C,"RED ENCHANTED FOREST PLACEMAT",5,8.25
2011-06,17003,"BROCADE RING PURSE ",36,14.04
2011-06,21498,"RED RETROSPOT WRAP ",25,10.50
2011-06,21499,"BLUE POLKADOT WRAP",25,10.50
2011-06,21500,"PINK POLKADOT WRAP ",25,10.50
2011-06,21725,"SWEETIES  STICKERS",14,11.90
2011-06,21726,"MULTI HEARTS  STICKERS",12,10.20
2011-06,22107,"PIZZA PLATE IN BOX",7,26.25
2011-06,22109,"FULL ENGLISH BREAKFAST PLATE",6,22.50
2011-06,22199,"FRYING PAN RED RETROSPOT",1,4.25
2011-06,22203,"MILK PAN RED RETROSPOT",1,3.75
2011-06,22600,"CHRISTMAS RETROSPOT STAR WOOD",22,18.70
2011-06,22601,"CHRISTMAS RETROSPOT ANGEL WOOD",22,18.70
2011-06,22633,"HAND WARMER UNION JACK",65,136.50
2011-06,22687,"DOORMAT CHRISTMAS VILLAGE",3,24.75
2011-06,22688,"DOORMAT PEACE ON EARTH BLUE",2,16.50
2011-06,22810,"SET OF 6 T-LIGHTS SNOWMEN",9,26.55
2011-06,23077,"DOUGHNUT LIP GLOSS ",140,175.00
2011-06,23285,"PINK VINTAGE SPOT BEAKER",3,2.55
2011-06,20751,"FUNKY WASHING UP GLOVES ASSORTED",8,16.80
2011-06,20754,"RETROSPOT RED WASHING UP GLOVES",6,12.60
2011-06,21064,"BOOM BOX SPEAKER BOYS",3,17.85
2011-06,21065,"BOOM BOX SPEAKER GIRLS",3,17.85
2011-06,21068,"VINTAGE BILLBOARD LOVE/HATE MUG",8,10.00
2011-06,21159,"MOODY BOY  DOOR HANGER ",6,2.34
2011-06,21165,"BEWARE OF THE CAT METAL SIGN ",3,5.07
2011-06,21739,"COSY SLIPPER SHOES SMALL GREEN",4,11.80
2011-06,21741,"COSY SLIPPER SHOES LARGE GREEN",2,5.90
2011-06,22095,"LADS ONLY TISSUE BOX",9,3.51
2011-06,22116,"METAL SIGN HIS DINNER IS SERVED",6,4.74
2011-06,22123,"PING MICROWAVE APRON",2,3.90
2011-06,22181,"SNOWSTORM PHOTO FRAME FRIDGE MAGNET",8,6.80
2011-06,22190,"LOCAL CAFE MUG",15,31.50
2011-06,22311,"OFFICE MUG WARMER BLACK+SILVER ",4,11.80
2011-06,22312,"OFFICE MUG WARMER POLKADOT",27,79.65
2011-06,22731,"3D CHRISTMAS STAMPS STICKERS ",4,5.00
2011-06,23191,"BUNDLE OF 3 RETRO NOTE BOOKS",2,3.30
2011-06,23197,"SKETCHBOOK MAGNETIC SHOPPING LIST",53,67.25
2011-06,23398,"HANGING HEART BONHEUR",3,2.55
2011-06,23401,"RUSTIC MIRROR WITH LACE HEART",1,6.25
2011-06,23408,"PHOTO FRAME LINEN AND LACE SMALL",3,6.24
2011-06,23409,"PHOTO FRAME LINEN AND LACE LARGE",2,7.50
2011-06,22794,"SWEETHEART WIRE MAGAZINE RACK",2,15.90
2011-06,22654,"DELUXE SEWING KIT ",3,17.85
2011-06,21219,"SET/4 BADGES BALLOON GIRL",2,2.50
2011-06,21222,"SET/4 BADGES BEETLES",2,2.50
2011-06,21224,"SET/4 SKULL BADGES",1,1.25
2011-06,21452,"TOADSTOOL MONEY BOX",8,23.60
2011-06,21675,"BUTTERFLIES STICKERS",6,5.10
2011-06,21677,"HEARTS  STICKERS",3,2.55
2011-06,21679,"SKULLS  STICKERS",6,5.10
2011-06,21793,"CLASSIC FRENCH STYLE BASKET BROWN",4,15.80
2011-06,21993,"FLORAL FOLK STATIONERY SET",4,5.00
2011-06,22076,"6 RIBBONS EMPIRE  ",2,3.30
2011-06,22091,"EMPIRE TISSUE BOX",5,1.95
2011-06,22093,"MOTORING TISSUE BOX",2,0.78
2011-06,22096,"PINK PAISLEY SQUARE TISSUE BOX ",11,4.29
2011-06,22099,"CARAVAN SQUARE TISSUE BOX",4,1.56
2011-06,22115,"METAL SIGN EMPIRE TEA",4,3.16
2011-06,22396,"MAGNETS PACK OF 4 RETRO PHOTO",2,0.78
2011-06,22398,"MAGNETS PACK OF 4 SWALLOWS",3,1.17
2011-06,22406,"MONEY BOX KINGS CHOICE DESIGN",1,1.25
2011-06,22434,"BALLOON PUMP WITH 10 BALLOONS",3,5.85
2011-06,22439,"6 ROCKET BALLOONS ",1,0.65
2011-06,22491,"PACK OF 12 COLOURED PENCILS",5,4.25
2011-06,22559,"SEASIDE FLYING DISC",4,5.00
2011-06,22599,"CHRISTMAS MUSICAL ZINC STAR",1,0.29
2011-06,22695,"WICKER WREATH SMALL",4,5.80
2011-06,22736,"RIBBON REEL MAKING SNOWMEN ",4,6.60
2011-06,22767,"TRIPLE PHOTO FRAME CORNICE ",6,59.70
2011-06,22840,"ROUND CAKE TIN VINTAGE RED",6,47.70
2011-06,22842,"BISCUIT TIN VINTAGE RED",4,27.00
2011-06,22843,"BISCUIT TIN VINTAGE GREEN",1,6.75
2011-06,22896,"PEG BAG APPLES DESIGN",3,7.65
2011-06,22897,"OVEN MITT APPLES DESIGN",31,44.95
2011-06,22908,"PACK OF 20 NAPKINS RED APPLES",3,2.55
2011-06,22944,"CHRISTMAS METAL POSTCARD WITH BELLS",78,30.42
2011-06,23310,"BUBBLEGUM RING ASSORTED",72,30.24
2011-06,23495,"SET OF 3 PANTRY WOODEN SPOONS",2,2.50
2011-06,23523,"WALL ART TREASURE AHOY ",1,3.75
2011-06,85032A,"ROMANTIC IMAGES GIFT WRAP SET",5,3.25
2011-06,85049A,"TRADITIONAL CHRISTMAS RIBBONS",2,2.50
2011-06,85124B,"BLUE JUICY FRUIT PHOTO FRAME",2,5.10
2011-06,21137,"BLACK RECORD COVER FRAME",1,3.75
2011-06,47563A,"RETRO LONGBOARD IRONING BOARD COVER",1,1.25
2011-06,72807B,"SET/3 OCEAN SCENT CANDLE JEWEL BOX",4,17.00
2011-06,85135B,"BLUE DRAGONFLY HELICOPTER",3,23.85
2011-06,23379,"PACK OF 12 RED APPLE TISSUES",24,9.36
2011-06,23381,"PACK OF 12 VINTAGE LEAF TISSUES ",24,9.36
2011-06,23027,"DRAWER KNOB VINTAGE GLASS HEXAGON",12,24.96
2011-06,23032,"DRAWER KNOB CRACKLE GLAZE IVORY",12,19.80
2011-06,23221,"REINDEER HEART DECORATION SILVER",13,10.79
2011-06,21287,"SCENTED VELVET LOUNGE CANDLE ",16,6.08
2011-06,21381,"MINI WOODEN HAPPY BIRTHDAY GARLAND",1,1.69
2011-06,21843,"RED RETROSPOT CAKE STAND",7,76.65
2011-06,22460,"EMBOSSED GLASS TEALIGHT HOLDER",31,38.75
2011-06,23074,"EMBOSSED HEART TRINKET BOX",4,8.32
2011-06,23538,"WALL ART VINTAGE HEART",1,4.95
2011-06,47469,"ASSORTED SHAPES PHOTO CLIP SILVER ",8,5.20
2011-06,72232,"FENG SHUI PILLAR CANDLE",12,2.28
2011-06,72351B,"SET/6 PINK  BUTTERFLY T-LIGHTS",5,10.50
2011-06,72799C,"PINK PILLAR CANDLE SILVER FLOCK",2,5.90
2011-06,84976,"RECTANGULAR SHAPED MIRROR",6,4.74
2011-06,21014,"SWISS CHALET TREE DECORATION ",2,0.58
2011-06,21253,"SET OF PICTURE FRAME  STICKERS",1,2.95
2011-06,21439,"BASKET OF TOADSTOOLS",6,7.50
2011-06,22452,"MEASURING TAPE BABUSHKA PINK",2,5.90
2011-06,22454,"MEASURING TAPE BABUSHKA RED",2,5.90
2011-06,22616,"PACK OF 12 LONDON TISSUES ",12,4.68
2011-06,22713,"CARD I LOVE LONDON ",12,5.04
2011-06,22785,"SQUARECUSHION COVER PINK UNION JACK",1,6.75
2011-06,22818,"CARD CHRISTMAS VILLAGE",12,5.04
2011-06,23085,"ANTIQUE SILVER BAUBLE LAMP  ",1,10.40
2011-06,23176,"ABC TREASURE BOOK BOX ",1,2.25
2011-06,23177,"TREASURE ISLAND BOOK BOX",1,2.25
2011-06,23280,"FOLDING BUTTERFLY MIRROR HOT PINK ",1,0.83
2011-06,23281,"FOLDING BUTTERFLY MIRROR RED  ",1,0.83
2011-06,23282,"FOLDING BUTTERFLY MIRROR IVORY ",1,0.83
2011-06,23473,"WOODLAND SMALL RED FELT HEART",1,0.83
2011-06,23474,"WOODLAND SMALL BLUE FELT HEART",2,1.66
2011-06,23475,"WOODLAND SMALL PINK FELT HEART",1,0.83
2011-06,82616B,"FRAPPUCINO SCARF KNITTING KIT",1,1.25
2011-06,82616C,"MIDNIGHT GLAMOUR SCARF KNITTING KIT",1,1.25
2011-06,84581,"DOG TOY WITH PINK CROCHET SKIRT",1,3.75
2011-06,85032B,"BLOSSOM IMAGES GIFT WRAP SET",1,0.65
2011-06,85176,"SEWING SUSAN 21 NEEDLE SET",3,2.55
2011-06,20837,"FRENCH FLORAL CUSHION COVER ",12,9.96
2011-06,20846,"ZINC HEART LATTICE T-LIGHT HOLDER",6,7.50
2011-06,20848,"ZINC HEART LATTICE CHARGER SMALL",3,8.85
2011-06,21385,"IVORY HANGING DECORATION  HEART",6,5.10
2011-06,21916,"SET 12 RETRO WHITE CHALK STICKS",1,0.42
2011-06,22294,"HEART FILIGREE DOVE  SMALL",1,1.25
2011-06,22295,"HEART FILIGREE DOVE LARGE",2,3.30
2011-06,22362,"GLASS JAR PEACOCK BATH SALTS",2,5.90
2011-06,22789,"T-LIGHT HOLDER SWEETHEART HANGING",2,3.90
2011-06,23092,"LARGE ANTIQUE WHITE PHOTO FRAME",3,23.70
2011-06,23186,"FRENCH STYLE STORAGE JAR CAFE ",3,0.87
2011-06,35971,"ROSE FOLKART HEART DECORATIONS",6,7.50
2011-06,71038,"WHITE HANGING BEADS CANDLE HOLDER",1,5.45
2011-06,84884A,"ANT WHITE WIRE HEART SPIRAL",1,3.95
2011-06,85071A,"BLUE CHARLIE+LOLA PERSONAL DOORSIGN",4,1.56
2011-06,85129D,"BEADED CRYSTAL HEART PINK SMALL",6,7.50
2011-06,M,Manual,22,11.74
2011-06,23460,"SWEETHEART WALL TIDY ",4,39.80
2011-06,20886,"BOX OF 9 PEBBLE CANDLES",1,1.95
2011-06,21035,"SET/2 RED RETROSPOT TEA TOWELS ",1,3.25
2011-06,21041,"RED RETROSPOT OVEN GLOVE DOUBLE",2,5.90
2011-06,21154,"RED RETROSPOT OVEN GLOVE ",33,41.25
2011-06,22776,"SWEETHEART 3 TIER CAKE STAND ",3,29.85
2011-06,85039B,"S/4 IVORY MINI ROSE CANDLE IN BOWL",6,9.90
2011-06,21967,"PACK OF 12 SKULL TISSUES",7,2.73
2011-06,21981,"PACK OF 12 WOODLAND TISSUES ",6,2.34
2011-06,21982,"PACK OF 12 SUKI TISSUES ",8,3.12
2011-06,21985,"PACK OF 12 HEARTS DESIGN TISSUES ",6,2.34
2011-06,22151,"PLACE SETTING WHITE HEART",24,10.08
2011-06,22175,"PINK OWL SOFT TOY",2,5.90
2011-06,22188,"BLACK HEART CARD HOLDER",1,3.95
2011-06,22224,"WHITE LOVEBIRD LANTERN",3,8.85
2011-06,23227,"FILIGREE HEART BUTTERFLY WHITE ",6,7.50
2011-06,23423,"PANTRY 3 HOOK ROLLING PIN HANGER",2,7.50
2011-06,35972,"DAISY FOLKART HEART DECORATION",4,5.00
2011-06,72349B,"SET/6 PURPLE BUTTERFLY T-LIGHTS",1,2.10
2011-06,72351A,"SET/6 TURQUOISE BUTTERFLY T-LIGHTS",1,2.10
2011-06,85130B,"BEADED CRYSTAL HEART GREEN LARGE",2,1.58
2011-06,85130C,"BEADED CRYSTAL HEART BLUE  LARGE",2,1.58
2011-06,85130D,"BEADED CRYSTAL HEART PINK LARGE",2,1.58
2011-06,22501,"PICNIC BASKET WICKER LARGE",12,119.40
2011-06,23166,"MEDIUM CERAMIC TOP STORAGE JAR",2,2.50
2011-06,20956,"PORCELAIN T-LIGHT HOLDERS ASSORTED",12,15.00
2011-06,22580,"ADVENT CALENDAR GINGHAM SACK",3,17.85
2011-06,22593,"CHRISTMAS GINGHAM STAR",12,10.20
